0.286777,1.410187,-2.017776,0.881374,-0.850341,1.673723,-2.231888,-1.401859,-3.525022,-0.115817,-0.072881,-3.364391,
0.286777,1.211522,-2.200475,0.865528,-0.878152,1.602525,-2.303042,-1.337345,-3.473672,-0.076509,-0.021180,-3.344492,
0.290722,1.211522,-2.208418,0.829876,-0.913910,1.582747,-2.299089,-1.309120,-3.509222,-0.064717,-0.001295,-3.332553,
0.290722,1.366481,-2.053522,0.762532,-0.977480,1.657902,-2.160734,-1.373634,-3.663272,-0.092232,-0.025157,-3.344492,
0.282832,1.561172,-1.870824,0.802146,-0.949668,1.756789,-2.046097,-1.522822,-3.833122,-0.127610,-0.052996,-3.324594,
0.274941,1.676398,-1.775503,0.924949,-0.834448,1.760744,-2.065862,-1.555078,-3.758072,-0.104025,-0.072881,-3.336533,
0.274941,1.553226,-1.862880,0.988332,-0.770879,1.681635,-2.152828,-1.417987,-3.536872,-0.017547,-0.072881,-3.324594,
0.278886,1.243309,-2.132956,0.909104,-0.846367,1.582747,-2.287230,-1.357505,-3.469722,0.041415,-0.060950,-3.320614,
0.274941,1.120136,-2.260050,0.782339,-0.973507,1.551103,-2.299089,-1.373634,-3.536872,0.041415,-0.037088,-3.324594,
0.274941,1.243309,-2.144871,0.699150,-1.056942,1.606480,-2.196311,-1.446212,-3.536872,-0.045063,-0.041065,-3.328574,
0.270996,1.410187,-1.986003,0.770455,-1.029130,1.733056,-2.030285,-1.587335,-3.694872,-0.127610,-0.049019,-3.336533,
0.274941,1.541306,-1.890682,0.928911,-0.882125,1.835899,-1.935413,-1.692170,-3.864722,-0.202295,-0.068904,-3.336533,
0.270996,1.541306,-1.890682,0.964563,-0.778825,1.764700,-2.054003,-1.643785,-3.920022,-0.206226,-0.084812,-3.336533,
0.263106,1.545279,-2.021748,0.873451,-0.818556,1.602525,-2.212123,-1.482501,-3.773872,-0.206226,-0.045042,-3.312655,
0.263106,1.346614,-2.192531,0.766493,-0.965560,1.523414,-2.275371,-1.409923,-3.588222,-0.119748,-0.017203,-3.300716,
0.263106,1.140003,-2.192531,0.766493,-1.064888,1.562969,-2.188405,-1.466372,-3.576372,-0.013616,0.002682,-3.300716,
0.263106,1.191656,-2.176644,0.714995,-1.060915,1.685590,-2.077721,-1.647817,-3.730422,0.084654,-0.021180,-3.320614,
0.270996,1.318801,-2.029691,0.707072,-0.989399,1.788433,-2.077721,-1.821197,-3.943722,0.068930,-0.072881,-3.340513,
0.270996,1.426080,-1.946286,0.806107,-0.866233,1.733056,-2.026332,-1.821197,-4.066172,-0.052924,-0.092766,-3.332553,
0.267051,1.565146,-1.878767,0.956641,-0.774852,1.519459,-2.133063,-1.821197,-3.983222,-0.194433,-0.072881,-3.332553,
0.267051,1.489653,-1.914512,0.992293,-0.882125,1.400794,-2.326760,-1.667977,-3.793622,-0.261257,-0.041065,-3.304696,
0.267051,1.199602,-2.117069,0.849683,-1.088727,1.464082,-2.382102,-1.530886,-3.702772,-0.202295,-0.041065,-3.308675,
0.267051,1.179736,-2.168701,0.667458,-1.140377,1.626258,-2.267465,-1.559111,-3.821272,-0.096163,-0.037088,-3.316635,
0.263106,1.422107,-1.946286,0.667458,-1.021184,1.744923,-2.109345,-1.663945,-3.983222,0.013899,-0.037088,-3.332553,
0.263106,1.469787,-1.862880,0.829876,-0.862260,1.760744,-2.038191,-1.853454,-4.109622,0.033553,-0.076858,-3.352452,
0.263106,1.465813,-1.910540,0.972486,-0.810610,1.642079,-2.077721,-1.905871,-4.026672,-0.001824,-0.108674,-3.356431,
0.259161,1.489653,-1.898625,0.960602,-0.901991,1.468037,-2.239794,-1.740555,-3.825222,-0.037201,-0.100720,-3.352452,
0.259161,1.267148,-2.021748,0.829876,-1.017211,1.396839,-2.390008,-1.599432,-3.734372,-0.064717,-0.068904,-3.328574,
0.259161,1.104243,-2.148843,0.734802,-1.076807,1.523414,-2.350478,-1.615560,-3.829172,-0.107956,-0.033111,-3.328574,
0.259161,1.283041,-2.029691,0.703111,-1.064888,1.523414,-2.208170,-1.720394,-3.979272,-0.182641,-0.037088,-3.328574,
0.255216,1.461840,-1.843022,0.758571,-0.957614,1.709323,-2.073768,-1.813133,-4.066172,-0.186572,-0.049019,-3.328574,
0.255216,1.493626,-1.815220,0.924949,-0.798690,1.792389,-2.057956,-1.881678,-4.062222,-0.115817,-0.064927,-3.348472,
0.251271,1.501573,-1.827135,1.047753,-0.794717,1.705367,-2.144922,-1.772812,-3.856822,-0.001824,-0.068904,-3.360411,
0.251271,1.362507,-1.930399,0.944756,-0.794717,1.535281,-2.255606,-1.563143,-3.710672,0.049276,-0.052996,-3.368371,
0.255216,1.140003,-2.109126,0.774416,-0.969534,1.436393,-2.275371,-1.555078,-3.809422,0.033553,-0.049019,-3.384290,
0.263106,1.183709,-2.093239,0.699150,-1.096673,1.491771,-2.188405,-1.696202,-3.991122,-0.037201,-0.045042,-3.376330,
0.259161,1.334694,-1.950258,0.742725,-1.104619,1.602525,-2.077721,-1.817165,-4.070122,-0.159056,-0.068904,-3.376330,
0.255216,1.422107,-1.862880,0.932872,-0.985426,1.717234,-2.002614,-1.845390,-4.034572,-0.249464,-0.080835,-3.372350,
0.255216,1.533359,-1.795361,1.087367,-0.810610,1.713279,-2.081674,-1.780876,-3.912122,-0.261257,-0.104697,-3.380310,
0.255216,1.477733,-1.815220,1.004177,-0.762932,1.543192,-2.223982,-1.587335,-3.718572,-0.104025,-0.080835,-3.396229,
0.255216,1.211522,-2.017776,0.798185,-0.925830,1.408705,-2.279324,-1.486533,-3.726472,0.076792,-0.041065,-3.392249,
0.259161,1.088350,-2.144871,0.734802,-1.088727,1.444304,-2.200264,-1.611528,-3.947672,0.116100,-0.056973,-3.400208,
0.255216,1.191656,-2.061465,0.786300,-1.068861,1.551103,-2.097486,-1.809101,-4.125422,-0.001824,-0.080835,-3.396229,
0.255216,1.290988,-1.970116,0.845721,-1.001318,1.626258,-2.065862,-1.893775,-4.101722,-0.178710,-0.104697,-3.396229,
0.251271,1.386347,-1.906569,0.976448,-0.937749,1.665812,-2.057956,-1.772812,-3.908172,-0.229810,-0.096743,-3.404188,
0.251271,1.441973,-1.866852,1.059637,-0.842394,1.586702,-2.133063,-1.603464,-3.742272,-0.170848,-0.064927,-3.404188,
0.251271,1.346614,-1.910540,0.940795,-0.826502,1.424527,-2.220029,-1.498629,-3.742272,-0.033270,-0.029134,-3.396229,
0.251271,1.191656,-2.033663,0.742725,-0.997345,1.353328,-2.216076,-1.551046,-3.718572,0.033553,-0.025157,-3.388269,
0.247326,1.143976,-2.081324,0.691227,-1.144350,1.460127,-2.117251,-1.688138,-3.868672,0.017830,-0.052996,-3.408168,
0.243381,1.207549,-2.033663,0.841760,-1.076807,1.626258,-2.054003,-1.788940,-4.018772,-0.068648,-0.072881,-3.416127,
0.247326,1.298935,-1.966144,1.035869,-0.894045,1.657902,-2.073768,-1.776844,-4.058272,-0.166918,-0.084812,-3.432046,
0.243381,1.370454,-1.894654,1.063598,-0.782798,1.578791,-2.129110,-1.599432,-3.943722,-0.135471,-0.068904,-3.440005,
0.247326,1.370454,-1.926427,0.901181,-0.874179,1.468037,-2.196311,-1.466372,-3.754122,-0.056855,-0.064927,-3.443985,
0.247326,1.314828,-1.926427,0.770455,-1.025157,1.400794,-2.204217,-1.482501,-3.698822,0.021761,-0.056973,-3.440005,
0.247326,1.191656,-2.021748,0.746686,-1.092700,1.452216,-2.184452,-1.615560,-3.817322,0.002107,-0.064927,-3.424087,
0.243381,1.163843,-2.045578,0.746686,-1.096673,1.559014,-2.184452,-1.684106,-3.975322,-0.088302,-0.100720,-3.420107,
0.247326,1.215495,-1.989974,0.794223,-1.005291,1.685590,-2.113298,-1.631688,-3.971372,-0.178710,-0.116628,-3.432046,
0.251271,1.147949,-2.021748,0.885335,-0.905964,1.713279,-2.022379,-1.631688,-3.864722,-0.178710,-0.116628,-3.471843,
0.247326,1.112190,-2.105154,0.996255,-0.842394,1.606480,-2.034238,-1.538950,-3.742272,-0.194433,-0.084812,-3.483782,
0.247326,1.128083,-2.109126,0.992293,-0.941722,1.479904,-2.117251,-1.417987,-3.655372,-0.064717,-0.072881,-3.491741,
0.243381,1.084376,-2.144871,0.833837,-1.108592,1.483860,-2.172593,-1.409923,-3.750172,0.072861,-0.072881,-3.483782,
0.243381,1.048617,-2.160758,0.722918,-1.156269,1.566925,-2.137016,-1.530886,-3.904222,0.112169,-0.096743,-3.467863,
0.251271,1.076430,-2.132956,0.734802,-1.068861,1.657902,-2.101439,-1.651849,-3.939772,-0.021478,-0.100720,-3.475823,
0.251271,1.247282,-2.001890,0.861567,-0.905964,1.693501,-2.057956,-1.571207,-3.762022,-0.202295,-0.080835,-3.471843,
0.239435,1.441973,-1.811248,1.039830,-0.774852,1.646035,-2.022379,-1.385730,-3.611922,-0.269118,-0.060950,-3.491741,
0.235490,1.430054,-1.771531,1.075483,-0.838421,1.582747,-2.038191,-1.317184,-3.592172,-0.166918,-0.060950,-3.495721,
0.235490,1.294961,-1.890682,0.924949,-1.037076,1.535281,-2.081674,-1.333313,-3.679072,0.041415,-0.037088,-3.499701,
