0.034290,0.007612,-0.155049,-0.049555,-0.464950,-0.050875,-0.160516,-0.591407,0.294628,0.061069,-0.299570,-1.883943,
0.034290,0.059265,-0.186823,0.120785,-0.309999,0.103390,-0.069597,-0.736562,0.223528,0.049276,-0.243892,-1.875983,
0.034290,0.138731,-0.123276,0.342624,-0.115317,0.032191,-0.140751,-0.889782,0.073428,0.009968,-0.176283,-1.864044,
0.038235,0.011586,-0.202709,0.370353,-0.119290,-0.015275,-0.160516,-0.829300,0.105028,0.017830,-0.216053,-1.864044,
0.038235,-0.032121,-0.294059,0.310932,-0.190806,-0.035053,-0.160516,-0.651888,0.263028,0.041415,-0.279685,-1.856085,
0.034290,0.055292,-0.194766,0.203975,-0.258349,-0.122074,-0.239576,-0.615599,0.314378,0.025692,-0.291616,-1.844146,
0.034290,0.071185,-0.107389,0.053441,-0.397407,-0.161628,-0.247482,-0.672049,0.243278,-0.005755,-0.279685,-1.883943,
0.034290,0.095025,-0.099445,0.057403,-0.393434,-0.031097,-0.101221,-0.668016,0.235378,-0.009686,-0.255823,-1.915780,
0.034290,0.051319,-0.127247,0.215859,-0.214645,0.079657,-0.053785,-0.744626,0.215628,-0.048994,-0.220030,-1.927719,
0.038235,-0.036094,-0.238455,0.409967,-0.051748,-0.007364,-0.172375,-0.817204,0.160328,-0.056855,-0.152421,-1.915780,
0.042181,0.039399,-0.238455,0.402045,-0.083532,-0.133940,-0.287012,-0.724466,0.199828,-0.021478,-0.100720,-1.915780,
0.038235,0.071185,-0.147106,0.184168,-0.270268,-0.098340,-0.231670,-0.534957,0.345978,0.108238,-0.112651,-1.915780,
0.034290,-0.008281,-0.155049,0.065326,-0.361649,-0.027142,-0.160516,-0.510764,0.421028,0.214370,-0.239915,-1.903841,
0.034290,-0.000334,-0.151077,0.085133,-0.321918,-0.042964,-0.215858,-0.635760,0.294628,0.135754,-0.335363,-1.899861,
0.038235,0.087078,-0.095474,0.192090,-0.230537,-0.019230,-0.215858,-0.700273,0.219578,-0.021478,-0.307524,-1.891902,
0.042181,0.102971,-0.099445,0.342624,-0.119290,0.004502,-0.196093,-0.752690,0.199828,-0.190502,-0.263777,-1.919760,
0.042181,0.019532,-0.186823,0.382238,-0.067640,-0.062741,-0.263294,-0.728498,0.219578,-0.198364,-0.216053,-1.931699,
0.038235,-0.048014,-0.258313,0.263396,-0.170941,-0.165584,-0.342354,-0.631728,0.302528,-0.048994,-0.172306,-1.919760,
0.038235,-0.000334,-0.210653,0.108901,-0.170941,-0.118118,-0.235623,-0.506732,0.389428,0.143616,-0.140490,-1.927719,
0.034290,0.087078,-0.083558,0.108901,-0.309999,0.040102,-0.045879,-0.510764,0.413128,0.241886,-0.200145,-1.915780,
0.034290,0.075158,-0.047813,0.061364,-0.345757,0.040102,-0.069597,-0.659952,0.314378,0.167200,-0.307524,-1.919760,
0.038235,0.055292,-0.095474,0.128708,-0.294107,-0.054830,-0.180281,-0.740594,0.239328,0.025692,-0.323432,-1.911801,
0.042181,0.067212,-0.131219,0.267357,-0.178887,-0.098340,-0.231670,-0.720434,0.239328,-0.111886,-0.267754,-1.923740,
0.038235,0.043372,-0.155049,0.378276,-0.071613,-0.133940,-0.227717,-0.720434,0.286728,-0.100094,-0.204122,-1.931699,
0.038235,-0.020201,-0.174908,0.350546,-0.095452,-0.185362,-0.259341,-0.668016,0.314378,-0.021478,-0.160375,-1.935679,
