0.006675,-0.191053,-0.159021,0.021750,-0.178887,0.048013,-0.014255,0.299688,-0.499322,-0.013616,-0.005272,-1.084023,
0.006675,0.122838,0.087225,0.081171,-0.047774,0.127123,0.064805,0.271463,-0.519072,0.061069,0.018590,-1.091982,
0.010620,-0.028148,0.047508,-0.013902,-0.075586,0.020325,0.052946,0.327912,-0.455872,0.104308,0.038475,-1.088003,
0.010620,-0.218866,-0.143134,-0.049555,-0.131209,-0.118118,-0.081456,0.404522,-0.380822,0.006038,0.022567,-1.095962,
0.010620,0.154624,0.111055,0.061364,-0.059694,-0.102296,-0.136798,0.493228,-0.309722,-0.041132,0.030521,-1.095962,
0.010620,0.333423,0.357300,0.097017,-0.031882,0.000547,0.001557,0.456939,-0.325522,0.033553,0.034498,-1.088003,
0.014565,-0.048014,0.091196,0.037596,-0.115317,0.020325,0.048993,0.287591,-0.499322,0.013899,0.010636,-1.095962,
0.014565,-0.167213,-0.087530,0.057403,-0.135183,0.024280,0.009463,0.243238,-0.566472,-0.107956,-0.017203,-1.084023,
0.014565,0.110918,0.115026,0.077210,-0.119290,0.036146,0.033181,0.319848,-0.499322,-0.166918,-0.017203,-1.064124,
0.010620,0.087078,0.150772,0.001943,-0.147102,-0.062741,0.001557,0.432747,-0.365022,-0.045063,-0.017203,-1.080043,
0.010620,-0.087747,-0.004124,-0.029748,-0.155048,-0.209094,-0.132845,0.469036,-0.317622,0.045346,-0.001295,-1.084023,
0.014565,0.095025,0.099140,0.021750,-0.095452,-0.173495,-0.196093,0.456939,-0.361072,0.076792,-0.017203,-1.119840,
0.010620,0.333423,0.321555,0.069287,-0.035855,-0.019230,-0.049832,0.416618,-0.404522,0.076792,-0.017203,-1.135759,
0.006675,0.079132,0.158715,0.021750,-0.071613,0.000547,0.048993,0.291623,-0.479572,0.127892,-0.017203,-1.127800,
0.002729,-0.214893,-0.123276,0.013827,-0.099425,-0.054830,-0.002396,0.231142,-0.534872,0.076792,-0.017203,-1.119840,
0.006675,0.007612,0.011762,0.057403,-0.087505,-0.039008,-0.026114,0.231142,-0.471672,-0.064717,-0.013226,-1.111881,
0.006675,0.186411,0.222262,0.033634,-0.115317,-0.102296,-0.026114,0.319848,-0.325522,-0.155125,0.002682,-1.115860,
0.002729,0.003639,0.111055,-0.017864,-0.178887,-0.244694,-0.124939,0.469036,-0.274172,-0.088302,0.022567,-1.123820,
